y,x,street_count,highway,ref,geometry
37.51473,126.86143,3,,,POINT (126.86143 37.51473)
37.5147608,126.8939216,4,,,POINT (126.8939216 37.5147608)
37.5145062,126.8590926,3,,,POINT (126.8590926 37.5145062)
37.5150209,126.8623736,3,,,POINT (126.8623736 37.5150209)
37.5153881,126.8633619,3,,,POINT (126.8633619 37.5153881)
37.5154558,127.1066687,5,,,POINT (127.1066687 37.5154558)
37.5160858,126.8653486,3,,,POINT (126.8653486 37.5160858)
37.5163191,126.8660254,3,,,POINT (126.8660254 37.5163191)
37.51676,126.86729,3,,,POINT (126.86729 37.51676)
37.5180073,126.9242979,3,,,POINT (126.9242979 37.5180073)
37.5196481,127.0282081,4,,,POINT (127.0282081 37.5196481)
37.5205787,126.9010871,4,,,POINT (126.9010871 37.5205787)
37.520983,126.9402944,3,,,POINT (126.9402944 37.520983)
37.5214955,127.0339755,4,,,POINT (127.0339755 37.5214955)
37.5222687,126.890037,4,,,POINT (126.890037 37.5222687)
37.522495,126.8654249,4,,,POINT (126.8654249 37.522495)
37.5230555,127.1071754,3,,,POINT (127.1071754 37.5230555)
37.523126,127.0391626,4,,,POINT (127.0391626 37.523126)
37.5240526,126.85093,4,,,POINT (126.85093 37.5240526)
37.5241572,127.0474601,4,,,POINT (127.0474601 37.5241572)
37.5247449,127.1110557,3,,,POINT (127.1110557 37.5247449)
37.5269328,126.9135812,4,,,POINT (126.9135812 37.5269328)
37.5295871,126.8746861,3,traffic_signals,,POINT (126.8746861 37.5295871)
37.5296552,126.8928705,4,traffic_signals,,POINT (126.8928705 37.5296552)
37.5298525,126.8727133,3,traffic_signals,,POINT (126.8727133 37.5298525)
37.5306196,126.8474244,4,,,POINT (126.8474244 37.5306196)
37.5331998,127.0756803,4,,,POINT (127.0756803 37.5331998)
37.5341054,126.9880853,4,,,POINT (126.9880853 37.5341054)
37.53488,126.87845,3,traffic_signals,,POINT (126.87845 37.53488)
37.5359443,126.8978336,5,,,POINT (126.8978336 37.5359443)
37.5359291,126.8281981,4,,,POINT (126.8281981 37.5359291)
37.5361655,126.8773467,3,traffic_signals,,POINT (126.8773467 37.5361655)
37.5380336,127.0771393,4,,,POINT (127.0771393 37.5380336)
37.538617,126.8425272,4,,,POINT (126.8425272 37.538617)
37.5401059,127.0941004,3,,,POINT (127.0941004 37.5401059)
37.5402487,126.8415179,4,,,POINT (126.8415179 37.5402487)
37.5418373,127.0442203,5,,,POINT (127.0442203 37.5418373)
37.5446885,127.09067,4,traffic_signals,,POINT (127.09067 37.5446885)
37.5455648,126.9319373,4,,,POINT (126.9319373 37.5455648)
37.5463546,127.0503732,4,,,POINT (127.0503732 37.5463546)
37.54663,126.94077,4,,,POINT (126.94077 37.54663)
37.5471238,127.1346344,4,,,POINT (127.1346344 37.5471238)
37.5480112,127.0704657,4,,,POINT (127.0704657 37.5480112)
37.5479691,126.8333332,3,,,POINT (126.8333332 37.5479691)
37.5500071,126.9329604,3,,,POINT (126.9329604 37.5500071)
37.5508169,127.0521263,4,,,POINT (127.0521263 37.5508169)
37.552364,127.0251668,5,,,POINT (127.0251668 37.552364)
37.5537325,127.172198,4,,,POINT (127.172198 37.5537325)
37.5542858,127.0750215,3,,,POINT (127.0750215 37.5542858)
37.554744,127.1291969,4,traffic_signals,,POINT (127.1291969 37.554744)
37.5548203,126.8370417,4,,,POINT (126.8370417 37.5548203)
37.5565983,127.1654768,4,crossing,,POINT (127.1654768 37.5565983)
37.55806,126.9083222,4,,,POINT (126.9083222 37.55806)
37.5585272,127.0339937,5,traffic_signals,,POINT (127.0339937 37.5585272)
37.5589415,126.912556,4,,,POINT (126.912556 37.5589415)
37.5601059,127.0948625,5,,,POINT (127.0948625 37.5601059)
37.5611279,126.9931877,4,,,POINT (126.9931877 37.5611279)
37.5614146,127.0494156,4,,,POINT (127.0494156 37.5614146)
37.5614201,126.9675374,4,,,POINT (126.9675374 37.5614201)
37.5616848,126.8070284,3,,,POINT (126.8070284 37.5616848)
37.5620852,126.9695248,4,,,POINT (126.9695248 37.5620852)
37.56316,127.07976,4,,,POINT (127.07976 37.56316)
37.5632238,126.8397549,4,traffic_signals,,POINT (126.8397549 37.5632238)
37.5639602,126.9769721,4,,,POINT (126.9769721 37.5639602)
37.5641977,127.0071789,4,,,POINT (127.0071789 37.5641977)
37.5646125,127.002393,4,traffic_signals,,POINT (127.002393 37.5646125)
37.5654218,127.0547973,4,traffic_signals,,POINT (127.0547973 37.5654218)
37.5660432,127.0365179,8,,,POINT (127.0365179 37.5660432)
37.5662155,126.9875102,4,,,POINT (126.9875102 37.5662155)
37.5667842,127.030101,4,,,POINT (127.030101 37.5667842)
37.5677597,126.9159482,3,,,POINT (126.9159482 37.5677597)
37.5677932,126.8117548,4,,,POINT (126.8117548 37.5677932)
37.5692556,127.0861341,3,,,POINT (127.0861341 37.5692556)
37.5688837,126.9772199,3,,,POINT (126.9772199 37.5688837)
37.5700179,127.0158581,4,traffic_signals,,POINT (127.0158581 37.5700179)
37.5703235,126.9128799,4,traffic_signals,,POINT (126.9128799 37.5703235)
37.5714637,127.0233896,4,traffic_signals,,POINT (127.0233896 37.5714637)
37.572344,127.0716782,4,,,POINT (127.0716782 37.572344)
37.57288,127.05742,4,,,POINT (127.05742 37.57288)
37.57303,126.88814,3,,,POINT (126.88814 37.57303)
37.57335,127.05223,4,traffic_signals,,POINT (127.05223 37.57335)
37.5741536,126.8865008,3,,,POINT (126.8865008 37.5741536)
37.5742549,126.9059745,3,traffic_signals,,POINT (126.9059745 37.5742549)
37.5756319,126.9829568,4,,,POINT (126.9829568 37.5756319)
37.5758958,126.9973226,4,traffic_signals,,POINT (126.9973226 37.5758958)
37.5761203,127.0021526,4,traffic_signals,,POINT (127.0021526 37.5761203)
37.5768219,127.0458989,4,,,POINT (127.0458989 37.5768219)
37.5774323,126.8808736,4,,,POINT (126.8808736 37.5774323)
37.5782114,126.8905855,4,,,POINT (126.8905855 37.5782114)
37.5788774,127.0722296,4,,,POINT (127.0722296 37.5788774)
37.5803,126.93616,4,,,POINT (126.93616 37.5803)
37.58294,127.03861,4,,,POINT (127.03861 37.58294)
37.5834636,126.9794804,3,traffic_signals,,POINT (126.9794804 37.5834636)
37.5840342,127.0680743,4,,,POINT (127.0680743 37.5840342)
37.585035,126.9702059,3,,,POINT (126.9702059 37.585035)
37.5864291,127.0328387,5,,,POINT (127.0328387 37.5864291)
37.58837,127.01041,4,,,POINT (127.01041 37.58837)
37.58912,127.07349,3,,,POINT (127.07349 37.58912)
37.5900063,126.9172194,5,,,POINT (126.9172194 37.5900063)
37.590058,127.0559106,4,,,POINT (127.0559106 37.590058)
37.5896229,127.036431,3,,,POINT (127.036431 37.5896229)
37.590548,127.0974229,3,,,POINT (127.0974229 37.590548)
37.5925276,126.9658575,3,,,POINT (126.9658575 37.5925276)
37.5928944,126.9975965,4,,,POINT (126.9975965 37.5928944)
37.5932379,126.9994232,3,,,POINT (126.9994232 37.5932379)
37.5941259,127.0932879,4,traffic_signals,,POINT (127.0932879 37.5941259)
37.598033,126.9101128,3,,,POINT (126.9101128 37.598033)
37.600477,126.9223681,4,,,POINT (126.9223681 37.600477)
37.6008173,127.0140063,5,,,POINT (127.0140063 37.6008173)
37.6014833,126.9271465,4,,,POINT (126.9271465 37.6014833)
37.6029477,127.0871238,3,,,POINT (127.0871238 37.6029477)
37.6034588,126.9618121,3,,,POINT (126.9618121 37.6034588)
37.6036569,127.0371697,4,,,POINT (127.0371697 37.6036569)
37.6054988,126.9105225,4,,,POINT (126.9105225 37.6054988)
37.6069013,127.095276,4,,,POINT (127.095276 37.6069013)
37.6071793,127.0659697,4,,,POINT (127.0659697 37.6071793)
37.6072196,127.0673209,3,,,POINT (127.0673209 37.6072196)
37.6088364,126.9313127,5,traffic_signals,,POINT (126.9313127 37.6088364)
37.6090843,127.0304232,6,,,POINT (127.0304232 37.6090843)
37.6103292,127.0961204,3,,,POINT (127.0961204 37.6103292)
37.6116,127.03507,4,,,POINT (127.03507 37.6116)
37.6118736,127.0757893,4,,,POINT (127.0757893 37.6118736)
37.61265,127.03704,3,,,POINT (127.03704 37.61265)
37.61356,127.04906,4,,,POINT (127.04906 37.61356)
37.6137238,126.9116328,4,,,POINT (126.9116328 37.6137238)
37.61427,127.0534,4,,,POINT (127.0534 37.61427)
37.6148791,127.0648444,4,,,POINT (127.0648444 37.6148791)
37.624876,127.0184306,5,,,POINT (127.0184306 37.624876)
37.62875,127.03939,4,,,POINT (127.03939 37.62875)
37.63061,127.04161,4,,,POINT (127.04161 37.63061)
37.631423,127.0372154,3,,,POINT (127.0372154 37.631423)
37.6331657,127.0099087,3,,,POINT (127.0099087 37.6331657)
37.6337989,127.0134669,4,,,POINT (127.0134669 37.6337989)
37.6346263,127.0661158,4,,,POINT (127.0661158 37.6346263)
37.6350297,127.0283557,6,,,POINT (127.0283557 37.6350297)
37.6355095,127.0339407,5,,,POINT (127.0339407 37.6355095)
37.6393895,127.0693259,3,,,POINT (127.0693259 37.6393895)
37.64045,127.06352,4,,,POINT (127.06352 37.64045)
37.6408,127.01693,4,,,POINT (127.01693 37.6408)
37.6429107,127.0624329,4,,,POINT (127.0624329 37.6429107)
37.646601,127.039356,4,,,POINT (127.039356 37.646601)
37.64732,127.01046,3,,,POINT (127.01046 37.64732)
37.6482494,127.0142764,4,,,POINT (127.0142764 37.6482494)
37.6529062,127.0533743,5,,,POINT (127.0533743 37.6529062)
37.65777,127.07507,4,,,POINT (127.07507 37.65777)
37.65784,127.0137,3,,,POINT (127.0137 37.65784)
37.6627221,127.0466289,4,,,POINT (127.0466289 37.6627221)
37.6649027,127.0360506,4,,,POINT (127.0360506 37.6649027)
37.6673381,127.0333821,4,,,POINT (127.0333821 37.6673381)
37.57636,126.93546,3,,,POINT (126.93546 37.57636)
37.5622984,127.0823188,4,,,POINT (127.0823188 37.5622984)
37.6029799,127.0620569,3,,,POINT (127.0620569 37.6029799)
37.4975999,126.9196648,3,,,POINT (126.9196648 37.4975999)
37.4989724,126.9282041,4,,,POINT (126.9282041 37.4989724)
37.4978433,126.9221689,3,,,POINT (126.9221689 37.4978433)
37.5554628,127.1763168,3,motorway_junction,6,POINT (127.1763168 37.5554628)
37.5692695,127.1685096,3,,,POINT (127.1685096 37.5692695)
37.5749435,127.1641645,3,,,POINT (127.1641645 37.5749435)
37.5685892,127.1694178,3,motorway_junction,7,POINT (127.1694178 37.5685892)
37.5745318,127.163888,3,motorway_junction,7,POINT (127.163888 37.5745318)
37.4654826,127.0902712,3,motorway_junction,7,POINT (127.0902712 37.4654826)
37.4553871,126.8912089,3,,,POINT (126.8912089 37.4553871)
37.4675727,126.8844601,3,motorway_junction,,POINT (126.8844601 37.4675727)
37.4824783,126.8744888,3,,,POINT (126.8744888 37.4824783)
37.5138538,126.8801631,3,,,POINT (126.8801631 37.5138538)
37.5624624,126.8990321,3,,,POINT (126.8990321 37.5624624)
37.56586,126.89917,3,,,POINT (126.89917 37.56586)
37.56627,126.89917,3,,,POINT (126.89917 37.56627)
37.5662827,126.8983098,3,,,POINT (126.8983098 37.5662827)
37.5856674,126.9115418,3,,,POINT (126.9115418 37.5856674)
37.5877179,126.9128376,3,,,POINT (126.9128376 37.5877179)
37.60799,126.91539,3,,,POINT (126.91539 37.60799)
37.6103175,126.9168895,4,,,POINT (126.9168895 37.6103175)
37.6210903,126.9199575,4,traffic_signals,,POINT (126.9199575 37.6210903)
37.6233478,126.9198077,4,traffic_signals,,POINT (126.9198077 37.6233478)
37.6245883,126.9198771,3,,,POINT (126.9198771 37.6245883)
37.4844418,127.1234169,3,,,POINT (127.1234169 37.4844418)
37.4860692,127.122586,4,,,POINT (127.122586 37.4860692)
37.4872203,127.1219961,3,,,POINT (127.1219961 37.4872203)
37.4954689,127.1162357,3,,,POINT (127.1162357 37.4954689)
37.536232,127.0836367,3,,,POINT (127.0836367 37.536232)
37.5413994,127.0837515,3,,,POINT (127.0837515 37.5413994)
37.5425244,127.0842191,3,,,POINT (127.0842191 37.5425244)
37.54359,127.08468,3,,,POINT (127.08468 37.54359)
37.5444287,127.0850361,3,,,POINT (127.0850361 37.5444287)
37.546813,127.0871807,3,,,POINT (127.0871807 37.546813)
37.5485615,127.0891638,4,,,POINT (127.0891638 37.5485615)
37.5495481,127.0902943,4,,,POINT (127.0902943 37.5495481)
37.5500176,127.0908197,4,traffic_signals,,POINT (127.0908197 37.5500176)
37.5506271,127.0902166,3,,,POINT (127.0902166 37.5506271)
37.5533477,127.0887981,3,,,POINT (127.0887981 37.5533477)
37.5536011,127.0882185,3,,,POINT (127.0882185 37.5536011)
37.5556426,127.0830546,3,,,POINT (127.0830546 37.5556426)
37.557395,127.0786804,3,,,POINT (127.0786804 37.557395)
37.5580747,127.0769544,4,traffic_signals,,POINT (127.0769544 37.5580747)
37.563293,127.0760044,3,,,POINT (127.0760044 37.563293)
37.5673628,127.0782525,4,,,POINT (127.0782525 37.5673628)
37.58293,127.07973,3,,,POINT (127.07973 37.58293)
37.58481,127.07983,4,,,POINT (127.07983 37.58481)
37.58916,127.08001,3,,,POINT (127.08001 37.58916)
37.5972386,127.0803161,5,,,POINT (127.0803161 37.5972386)
37.6106628,127.0777339,4,,,POINT (127.0777339 37.6106628)
37.6114362,127.0776081,3,,,POINT (127.0776081 37.6114362)
37.6186286,127.0753032,4,,,POINT (127.0753032 37.6186286)
37.6782617,127.0553479,4,,,POINT (127.0553479 37.6782617)
37.6852907,127.0459765,3,,,POINT (127.0459765 37.6852907)
37.5493016,127.1079949,3,,,POINT (127.1079949 37.5493016)
37.5461477,127.105331,3,,,POINT (127.105331 37.5461477)
37.4977474,126.8472949,3,,,POINT (126.8472949 37.4977474)
37.4980506,126.8484854,3,,,POINT (126.8484854 37.4980506)
37.4982997,126.8509122,3,,,POINT (126.8509122 37.4982997)
37.4981953,126.8509089,3,,,POINT (126.8509089 37.4981953)
37.4973034,126.8640682,1,,,POINT (126.8640682 37.4973034)
37.4981697,126.8649852,4,,,POINT (126.8649852 37.4981697)
37.537501,126.9426057,3,,,POINT (126.9426057 37.537501)
37.5469777,126.9531787,4,,,POINT (126.9531787 37.5469777)
37.4574453,127.0150044,3,traffic_signals,,POINT (127.0150044 37.4574453)
37.4596924,127.0188551,4,,,POINT (127.0188551 37.4596924)
37.4601941,127.0198306,4,,,POINT (127.0198306 37.4601941)
37.5416308,127.063593,3,,,POINT (127.063593 37.5416308)
37.5427361,127.0642305,3,,,POINT (127.0642305 37.5427361)
37.5455937,127.0659888,3,,,POINT (127.0659888 37.5455937)
37.547704,127.0671768,3,,,POINT (127.0671768 37.547704)
37.549618,127.0682889,3,,,POINT (127.0682889 37.549618)
37.553056,127.0702078,3,,,POINT (127.0702078 37.553056)
37.5568912,127.0722518,3,,,POINT (127.0722518 37.5568912)
37.608358,127.1010052,4,traffic_signals,,POINT (127.1010052 37.608358)
37.6107911,127.1011184,3,,,POINT (127.1011184 37.6107911)
37.6129511,127.1013116,4,,,POINT (127.1013116 37.6129511)
37.6137974,127.1014054,4,,,POINT (127.1014054 37.6137974)
37.5477727,126.8799327,3,,,POINT (126.8799327 37.5477727)
37.5496471,126.8750075,3,,,POINT (126.8750075 37.5496471)
37.55058,126.87248,3,,,POINT (126.87248 37.55058)
37.55556,126.86517,3,,,POINT (126.86517 37.55556)
37.5643921,126.8488798,4,,,POINT (126.8488798 37.5643921)
37.5731939,126.8102771,3,,,POINT (126.8102771 37.5731939)
37.5494945,126.816506,3,,,POINT (126.816506 37.5494945)
37.559911,126.8237676,3,,,POINT (126.8237676 37.559911)
37.5476051,126.8796934,4,,,POINT (126.8796934 37.5476051)
37.5479373,126.8821383,3,,,POINT (126.8821383 37.5479373)
37.5474613,126.9089141,2,,,POINT (126.9089141 37.5474613)
37.5492423,126.913449,6,,,POINT (126.913449 37.5492423)
37.5513896,126.9165789,3,,,POINT (126.9165789 37.5513896)
37.5550893,126.9369374,6,,,POINT (126.9369374 37.5550893)
37.5573367,126.9561831,4,,,POINT (126.9561831 37.5573367)
37.5701409,126.979338,5,,,POINT (126.979338 37.5701409)
37.5702599,126.9829675,5,,,POINT (126.9829675 37.5702599)
37.5701608,126.9857574,3,,,POINT (126.9857574 37.5701608)
37.5701691,126.9876396,4,,,POINT (126.9876396 37.5701691)
37.5706256,126.9968676,3,,,POINT (126.9968676 37.5706256)
37.5706883,126.9978185,4,,,POINT (126.9978185 37.5706883)
37.5712719,127.0091352,4,,,POINT (127.0091352 37.5712719)
37.5780269,127.0321978,3,,,POINT (127.0321978 37.5780269)
37.5781189,127.0364523,3,,,POINT (127.0364523 37.5781189)
37.5781256,127.0379497,3,,,POINT (127.0379497 37.5781256)
37.5795872,127.0435884,3,,,POINT (127.0435884 37.5795872)
37.5905866,127.0637309,3,,,POINT (127.0637309 37.5905866)
37.5907621,127.0643344,3,,,POINT (127.0643344 37.5907621)
37.5941581,127.0773054,4,traffic_signals,,POINT (127.0773054 37.5941581)
37.5963118,127.0855283,4,traffic_signals,,POINT (127.0855283 37.5963118)
37.5988256,127.0953026,3,traffic_signals,,POINT (127.0953026 37.5988256)
37.6006149,127.1047589,3,,,POINT (127.1047589 37.6006149)
37.6015471,127.1146811,3,,,POINT (127.1146811 37.6015471)
37.5345933,126.9441348,3,,,POINT (126.9441348 37.5345933)
37.5348137,126.9437721,3,motorway_junction,11A,POINT (126.9437721 37.5348137)
37.5416191,126.9376802,3,,,POINT (126.9376802 37.5416191)
37.5445897,126.9241942,3,,,POINT (126.9241942 37.5445897)
37.5420651,127.1050696,3,,,POINT (127.1050696 37.5420651)
37.5191302,126.9689243,3,motorway_junction,13,POINT (126.9689243 37.5191302)
37.5183584,126.9706113,3,motorway_junction,13,POINT (126.9706113 37.5183584)
37.5162865,126.9797166,4,,,POINT (126.9797166 37.5162865)
37.5203432,126.9962961,3,,,POINT (126.9962961 37.5203432)
37.5721111,127.035033,3,,,POINT (127.035033 37.5721111)
37.5547105,127.0682379,3,,,POINT (127.0682379 37.5547105)
37.5559406,127.0669357,3,,,POINT (127.0669357 37.5559406)
37.566447,127.0746857,3,motorway_junction,,POINT (127.0746857 37.566447)
37.578066,127.076871,3,,,POINT (127.076871 37.578066)
37.5826385,127.0747675,3,,,POINT (127.0747675 37.5826385)
37.5858207,127.0721271,3,,,POINT (127.0721271 37.5858207)
37.5977802,127.0688748,3,,,POINT (127.0688748 37.5977802)
37.5988191,127.0696075,3,,,POINT (127.0696075 37.5988191)
37.6226555,127.0696681,3,,,POINT (127.0696681 37.6226555)
37.6334917,127.0614442,3,,,POINT (127.0614442 37.6334917)
37.6427383,127.056249,3,,,POINT (127.056249 37.6427383)
37.6430448,127.0563158,3,,,POINT (127.0563158 37.6430448)
37.6590554,127.0532459,3,motorway_junction,,POINT (127.0532459 37.6590554)
37.6759771,127.050745,3,,,POINT (127.050745 37.6759771)
37.6846392,127.0536536,3,,,POINT (127.0536536 37.6846392)
37.5654137,127.0763126,3,,,POINT (127.0763126 37.5654137)
37.5782919,127.0787427,3,,,POINT (127.0787427 37.5782919)
37.5833234,127.0765227,3,,,POINT (127.0765227 37.5833234)
37.5975503,127.0707117,4,,,POINT (127.0707117 37.5975503)
37.60929,127.07257,3,motorway_junction,,POINT (127.07257 37.60929)
37.6215,127.07144,3,,,POINT (127.07144 37.6215)
37.4979579,127.0846934,3,,,POINT (127.0846934 37.4979579)
37.614506,127.106293,3,,,POINT (127.106293 37.614506)
37.614628,127.106331,3,motorway_junction,,POINT (127.106331 37.614628)
37.6169076,127.0937405,2,,,POINT (127.0937405 37.6169076)
37.6176407,127.0923996,3,motorway_junction,,POINT (127.0923996 37.6176407)
37.506697,126.9909208,3,motorway_junction,,POINT (126.9909208 37.506697)
37.5157975,126.9348964,3,,,POINT (126.9348964 37.5157975)
37.5757002,127.1699106,3,,,POINT (127.1699106 37.5757002)
37.5774395,127.1743602,3,,,POINT (127.1743602 37.5774395)
37.5760001,126.8883647,4,,,POINT (126.8883647 37.5760001)
37.5852708,127.0288824,3,,,POINT (127.0288824 37.5852708)
37.5860878,127.0288359,3,,,POINT (127.0288359 37.5860878)
37.5838596,126.9795458,3,,,POINT (126.9795458 37.5838596)
37.5916104,127.0522541,4,,,POINT (127.0522541 37.5916104)
37.5926082,127.0525222,4,,,POINT (127.0525222 37.5926082)
37.5931834,127.0526491,3,,,POINT (127.0526491 37.5931834)
37.60491,126.90734,4,,,POINT (126.90734 37.60491)
37.60506,126.90791,4,,,POINT (126.90791 37.60506)
37.6054,126.90948,3,,,POINT (126.90948 37.6054)
37.60544,126.90976,4,,,POINT (126.90976 37.60544)
37.6054754,126.9101845,3,,,POINT (126.9101845 37.6054754)
37.4904144,126.8335443,4,,,POINT (126.8335443 37.4904144)
37.4942174,126.8309535,4,,,POINT (126.8309535 37.4942174)
37.5757159,126.9814159,3,,,POINT (126.9814159 37.5757159)
37.5755553,126.9793889,3,,,POINT (126.9793889 37.5755553)
37.6022745,126.9974115,3,,,POINT (126.9974115 37.6022745)
37.60685,126.99926,3,,,POINT (126.99926 37.60685)
37.6079336,126.9994208,3,,,POINT (126.9994208 37.6079336)
37.6076865,126.99988,3,,,POINT (126.99988 37.6076865)
37.5425521,126.9341658,3,,,POINT (126.9341658 37.5425521)
37.4386709,126.9033285,3,traffic_signals,,POINT (126.9033285 37.4386709)
37.5225667,126.9605503,3,,,POINT (126.9605503 37.5225667)
37.5226005,126.9598459,3,,,POINT (126.9598459 37.5226005)
37.5245938,126.95513,3,,,POINT (126.95513 37.5245938)
37.5040572,126.9754258,3,,,POINT (126.9754258 37.5040572)
37.4877203,126.8803072,3,,,POINT (126.8803072 37.4877203)
37.4951653,126.8799569,3,,,POINT (126.8799569 37.4951653)
37.4737864,127.0307069,4,,,POINT (127.0307069 37.4737864)
37.4733636,127.029969,3,,,POINT (127.029969 37.4733636)
37.5325825,126.9066231,3,,,POINT (126.9066231 37.5325825)
37.5336023,126.9114441,3,,,POINT (126.9114441 37.5336023)
37.533912,126.9119786,3,,,POINT (126.9119786 37.533912)
37.5445862,126.9549754,3,crossing,,POINT (126.9549754 37.5445862)
37.5449132,126.9842679,3,,,POINT (126.9842679 37.5449132)
37.54483,126.98285,3,,,POINT (126.98285 37.54483)
37.5444665,126.9820839,3,,,POINT (126.9820839 37.5444665)
37.5015975,126.9822376,3,,,POINT (126.9822376 37.5015975)
37.5498486,126.9384187,4,,,POINT (126.9384187 37.5498486)
37.5499254,126.9358022,4,,,POINT (126.9358022 37.5499254)
37.48143,126.89241,3,,,POINT (126.89241 37.48143)
37.48176,126.89736,3,,,POINT (126.89736 37.48176)
37.4990774,126.8839777,3,,,POINT (126.8839777 37.4990774)
